fips,age,race,sex,ethnicity,counts
9,32,other,Female,nh,17
9,33,other,Female,nh,17
9,34,other,Female,nh,12
9,35,other,Female,nh,15
9,36,other,Female,nh,14
9,37,other,Female,nh,15
9,38,other,Female,nh,19
9,39,other,Female,nh,6
9,40,other,Female,nh,1
9,41,other,Female,nh,7
9,42,other,Female,nh,10
9,43,other,Female,nh,4
9,44,other,Female,nh,3
9,45,other,Female,nh,1
9,46,other,Female,nh,12
9,47,other,Female,nh,19
9,48,other,Female,nh,8
9,49,other,Female,nh,12
9,50,other,Female,nh,13
9,51,other,Female,nh,28
9,52,other,Female,nh,2
9,53,other,Female,nh,3
9,54,other,Female,nh,5
9,55,other,Female,nh,3
9,56,other,Female,nh,6
9,57,other,Female,nh,13
9,58,other,Female,nh,1
9,59,other,Female,nh,2
9,60,other,Female,nh,8
9,61,other,Female,nh,2
9,62,other,Female,nh,16
9,63,other,Female,nh,11
9,64,other,Female,nh,0
9,65,other,Female,nh,13
9,66,other,Female,nh,9
9,67,other,Female,nh,3
9,68,other,Female,nh,6
9,69,other,Female,nh,4
9,70,other,Female,nh,5
9,71,other,Female,nh,34
9,72,other,Female,nh,15
9,73,other,Female,nh,4
9,74,other,Female,nh,3
9,75,other,Female,nh,12
9,76,other,Female,nh,3
9,77,other,Female,nh,14
9,78,other,Female,nh,5
9,79,other,Female,nh,11
9,80,other,Female,nh,4
9,81,other,Female,nh,10
9,82,other,Female,nh,20
9,83,other,Female,nh,5
9,84,other,Female,nh,3
9,85,other,Female,nh,16
9,86,other,Female,nh,4
9,87,other,Female,nh,1
9,88,other,Female,nh,0
9,89,other,Female,nh,5
9,90,other,Female,nh,10
9,91,other,Female,nh,17
9,92,other,Female,nh,7
9,93,other,Female,nh,18
9,94,other,Female,nh,12
9,95,other,Female,nh,7
9,96,other,Female,nh,21
9,97,other,Female,nh,3
9,98,other,Female,nh,13
9,99,other,Female,nh,24
9,100,other,Female,nh,10
9,105,other,Female,nh,4
9,110,other,Female,nh,1
9,0,other,Male,nh,7
9,1,other,Male,nh,7
9,2,other,Male,nh,9
9,3,other,Male,nh,15
9,4,other,Male,nh,10
9,5,other,Male,nh,2
9,6,other,Male,nh,5
9,7,other,Male,nh,3
9,8,other,Male,nh,20
9,9,other,Male,nh,4
9,10,other,Male,nh,21
9,11,other,Male,nh,12
9,12,other,Male,nh,2
9,13,other,Male,nh,0
9,14,other,Male,nh,10
9,15,other,Male,nh,7
9,16,other,Male,nh,8
9,17,other,Male,nh,26
9,18,other,Male,nh,2
9,19,other,Male,nh,3
9,20,other,Male,nh,2
9,21,other,Male,nh,5
9,22,other,Male,nh,10
9,23,other,Male,nh,12
9,24,other,Male,nh,0
9,25,other,Male,nh,2
9,26,other,Male,nh,1
9,27,other,Male,nh,5
9,28,other,Male,nh,14
9,29,other,Male,nh,11
9,30,other,Male,nh,9
9,31,other,Male,nh,1
9,32,other,Male,nh,18
9,33,other,Male,nh,8
9,34,other,Male,nh,10
9,35,other,Male,nh,2
9,36,other,Male,nh,21
9,37,other,Male,nh,18
9,38,other,Male,nh,15
9,39,other,Male,nh,5
9,40,other,Male,nh,11
9,41,other,Male,nh,4
9,42,other,Male,nh,6
9,43,other,Male,nh,7
9,44,other,Male,nh,15
9,45,other,Male,nh,0
9,46,other,Male,nh,7
9,47,other,Male,nh,18
9,48,other,Male,nh,22
9,49,other,Male,nh,8
9,50,other,Male,nh,7
9,51,other,Male,nh,2
9,52,other,Male,nh,1
9,53,other,Male,nh,9
9,54,other,Male,nh,4
9,55,other,Male,nh,8
9,56,other,Male,nh,5
9,57,other,Male,nh,9
9,58,other,Male,nh,1
9,59,other,Male,nh,3
9,60,other,Male,nh,13
9,61,other,Male,nh,11
9,62,other,Male,nh,1
9,63,other,Male,nh,7
9,64,other,Male,nh,19
9,65,other,Male,nh,2
9,66,other,Male,nh,2
9,67,other,Male,nh,6
9,68,other,Male,nh,2
9,69,other,Male,nh,13
9,70,other,Male,nh,6
9,71,other,Male,nh,16
9,72,other,Male,nh,2
9,73,other,Male,nh,1
9,74,other,Male,nh,12
9,75,other,Male,nh,18
9,76,other,Male,nh,2
9,77,other,Male,nh,11
9,78,other,Male,nh,10
9,79,other,Male,nh,16
9,80,other,Male,nh,3
9,81,other,Male,nh,7
9,82,other,Male,nh,12
9,83,other,Male,nh,10
9,84,other,Male,nh,6
9,85,other,Male,nh,3
9,86,other,Male,nh,20
9,87,other,Male,nh,10
9,88,other,Male,nh,6
9,89,other,Male,nh,0
9,90,other,Male,nh,4
9,91,other,Male,nh,11
9,92,other,Male,nh,26
9,93,other,Male,nh,6
9,94,other,Male,nh,16
9,95,other,Male,nh,0
9,96,other,Male,nh,12
9,97,other,Male,nh,9
9,98,other,Male,nh,5
9,99,other,Male,nh,4
9,100,other,Male,nh,14
9,105,other,Male,nh,9
9,110,other,Male,nh,8
9,0,other,Female,nh,6
9,1,other,Female,nh,7
9,2,other,Female,nh,1
9,3,other,Female,nh,5
9,4,other,Female,nh,9
9,5,other,Female,nh,0
9,6,other,Female,nh,10
9,7,other,Female,nh,6
9,8,other,Female,nh,5
9,9,other,Female,nh,1
9,10,other,Female,nh,15
9,11,other,Female,nh,14
9,12,other,Female,nh,6
9,13,other,Female,nh,21
9,14,other,Female,nh,34
9,15,other,Female,nh,7
9,16,other,Female,nh,17
9,17,other,Female,nh,6
9,18,other,Female,nh,0
9,19,other,Female,nh,0
9,20,other,Female,nh,7
9,21,other,Female,nh,2
9,22,other,Female,nh,5
9,23,other,Female,nh,9
9,24,other,Female,nh,12
9,25,other,Female,nh,5
9,26,other,Female,nh,2
9,27,other,Female,nh,5
9,28,other,Female,nh,8
9,29,other,Female,nh,14
9,30,other,Female,nh,16
9,31,other,Female,nh,9
9,32,other,Female,nh,5
9,33,other,Female,nh,12
9,34,other,Female,nh,4
9,35,other,Female,nh,1
9,36,other,Female,nh,2
9,37,other,Female,nh,7
9,38,other,Female,nh,8
9,39,other,Female,nh,1
9,40,other,Female,nh,15
9,41,other,Female,nh,7
9,42,other,Female,nh,5
9,43,other,Female,nh,13
9,44,other,Female,nh,21
9,45,other,Female,nh,12
9,46,other,Female,nh,7
9,47,other,Female,nh,14
9,48,other,Female,nh,14
9,49,other,Female,nh,6
9,50,other,Female,nh,6
9,51,other,Female,nh,1
9,52,other,Female,nh,3
9,53,other,Female,nh,4
9,54,other,Female,nh,1
9,55,other,Female,nh,0
9,56,other,Female,nh,16
9,57,other,Female,nh,10
9,58,other,Female,nh,0
9,59,other,Female,nh,1
9,60,other,Female,nh,13
9,61,other,Female,nh,9
9,62,other,Female,nh,1
9,63,other,Female,nh,20
9,64,other,Female,nh,16
9,65,other,Female,nh,2
9,66,other,Female,nh,10
9,67,other,Female,nh,1
9,68,other,Female,nh,8
9,69,other,Female,nh,20
9,70,other,Female,nh,10
9,71,other,Female,nh,2
9,72,other,Female,nh,5
9,73,other,Female,nh,7
9,74,other,Female,nh,1
9,75,other,Female,nh,1
9,76,other,Female,nh,4
9,77,other,Female,nh,2
9,78,other,Female,nh,12
9,79,other,Female,nh,3
9,80,other,Female,nh,14
9,81,other,Female,nh,4
9,82,other,Female,nh,11
9,83,other,Female,nh,6
9,84,other,Female,nh,9
9,85,other,Female,nh,8
9,86,other,Female,nh,7
9,87,other,Female,nh,8
9,88,other,Female,nh,5
9,89,other,Female,nh,9
9,90,other,Female,nh,5
9,91,other,Female,nh,7
9,92,other,Female,nh,22
9,93,other,Female,nh,1
9,94,other,Female,nh,17
9,95,other,Female,nh,7
9,96,other,Female,nh,11
9,97,other,Female,nh,3
9,98,other,Female,nh,17
9,99,other,Female,nh,2
9,100,other,Female,nh,10
9,105,other,Female,nh,6
9,110,other,Female,nh,1
9,0,other,Male,nh,2
9,1,other,Male,nh,4
9,2,other,Male,nh,13
9,3,other,Male,nh,18
9,4,other,Male,nh,15
9,5,other,Male,nh,9
9,6,other,Male,nh,8
9,7,other,Male,nh,6
9,8,other,Male,nh,25
9,9,other,Male,nh,9
9,10,other,Male,nh,6
9,11,other,Male,nh,12
9,12,other,Male,nh,8
9,13,other,Male,nh,1
9,14,other,Male,nh,7
9,15,other,Male,nh,3
9,16,other,Male,nh,23
9,17,other,Male,nh,10
9,18,other,Male,nh,1
9,19,other,Male,nh,2
9,20,other,Male,nh,19
9,21,other,Male,nh,9
9,22,other,Male,nh,5
9,23,other,Male,nh,12
9,24,other,Male,nh,8
9,25,other,Male,nh,8
9,26,other,Male,nh,2
9,27,other,Male,nh,5
9,28,other,Male,nh,18
9,29,other,Male,nh,11
9,30,other,Male,nh,5
9,31,other,Male,nh,5
9,32,other,Male,nh,1
9,33,other,Male,nh,9
9,34,other,Male,nh,12
9,35,other,Male,nh,14
9,36,other,Male,nh,2
9,37,other,Male,nh,9
9,38,other,Male,nh,6
9,39,other,Male,nh,1
9,40,other,Male,nh,2
9,41,other,Male,nh,15
9,42,other,Male,nh,4
9,43,other,Male,nh,5
9,44,other,Male,nh,15
9,45,other,Male,nh,19
9,46,other,Male,nh,5
9,47,other,Male,nh,5
9,48,other,Male,nh,1
9,49,other,Male,nh,0
9,50,other,Male,nh,16
9,51,other,Male,nh,2
9,52,other,Male,nh,16
9,53,other,Male,nh,5
9,54,other,Male,nh,4
9,55,other,Male,nh,0
9,56,other,Male,nh,9
9,57,other,Male,nh,8
9,58,other,Male,nh,10
9,59,other,Male,nh,16
9,60,other,Male,nh,9
9,61,other,Male,nh,1
9,62,other,Male,nh,9
9,63,other,Male,nh,2
9,64,other,Male,nh,9
9,65,other,Male,nh,20
9,66,other,Male,nh,1
9,67,other,Male,nh,8
9,68,other,Male,nh,12
9,69,other,Male,nh,9
9,70,other,Male,nh,9
9,71,other,Male,nh,9
9,72,other,Male,nh,4
9,73,other,Male,nh,20
9,74,other,Male,nh,14
9,75,other,Male,nh,5
9,76,other,Male,nh,5
9,77,other,Male,nh,16
9,78,other,Male,nh,1
9,79,other,Male,nh,0
9,80,other,Male,nh,17
9,81,other,Male,nh,2
9,82,other,Male,nh,18
9,83,other,Male,nh,13
9,84,other,Male,nh,1
9,85,other,Male,nh,4
9,86,other,Male,nh,2
9,87,other,Male,nh,14
9,88,other,Male,nh,4
9,89,other,Male,nh,10
9,90,other,Male,nh,10
9,91,other,Male,nh,6
9,92,other,Male,nh,6
9,93,other,Male,nh,2
9,94,other,Male,nh,21
9,95,other,Male,nh,5
9,96,other,Male,nh,20
9,97,other,Male,nh,15
9,98,other,Male,nh,3
9,99,other,Male,nh,4
9,100,other,Male,nh,15
9,105,other,Male,nh,3
9,110,other,Male,nh,26
9,0,other,Female,nh,0
9,1,other,Female,nh,14
9,2,other,Female,nh,3
9,3,other,Female,nh,7
9,4,other,Female,nh,14
9,5,other,Female,nh,8
9,6,other,Female,nh,7
9,7,other,Female,nh,5
9,8,other,Female,nh,11
9,9,other,Female,nh,2
9,10,other,Female,nh,5
9,11,other,Female,nh,11
9,12,other,Female,nh,14
9,13,other,Female,nh,1
9,14,other,Female,nh,13
9,15,other,Female,nh,1
9,16,other,Female,nh,2
9,17,other,Female,nh,11
9,18,other,Female,nh,11
9,19,other,Female,nh,0
9,20,other,Female,nh,0
9,21,other,Female,nh,2
9,22,other,Female,nh,12
9,23,other,Female,nh,6
9,24,other,Female,nh,17
9,25,other,Female,nh,7
9,26,other,Female,nh,35
9,27,other,Female,nh,11
9,28,other,Female,nh,3
9,29,other,Female,nh,16
9,30,other,Female,nh,1
9,31,other,Female,nh,18
9,32,other,Female,nh,4
9,33,other,Female,nh,14
9,34,other,Female,nh,10
9,35,other,Female,nh,8
9,36,other,Female,nh,8
9,37,other,Female,nh,19
9,38,other,Female,nh,0
9,39,other,Female,nh,14
9,40,other,Female,nh,7
9,41,other,Female,nh,6
9,42,other,Female,nh,4
9,43,other,Female,nh,8
9,44,other,Female,nh,7
9,45,other,Female,nh,2
9,46,other,Female,nh,8
9,47,other,Female,nh,10
9,48,other,Female,nh,10
9,49,other,Female,nh,3
9,50,other,Female,nh,7
9,51,other,Female,nh,9
9,52,other,Female,nh,16
9,53,other,Female,nh,24
9,54,other,Female,nh,12
9,55,other,Female,nh,15
9,56,other,Female,nh,4
9,57,other,Female,nh,9
9,58,other,Female,nh,6
9,59,other,Female,nh,24
9,60,other,Female,nh,3
9,61,other,Female,nh,5
9,62,other,Female,nh,10
9,63,other,Female,nh,8
9,64,other,Female,nh,6
9,65,other,Female,nh,1
9,66,other,Female,nh,18
9,67,other,Female,nh,1
9,68,other,Female,nh,5
9,69,other,Female,nh,3
9,70,other,Female,nh,2
9,71,other,Female,nh,1
9,72,other,Female,nh,13
9,73,other,Female,nh,2
9,74,other,Female,nh,9
9,75,other,Female,nh,1
9,76,other,Female,nh,1
9,77,other,Female,nh,2
9,78,other,Female,nh,2
9,79,other,Female,nh,7
9,80,other,Female,nh,3
9,81,other,Female,nh,3
9,82,other,Female,nh,2
9,83,other,Female,nh,4
9,84,other,Female,nh,0
9,85,other,Female,nh,6
9,86,other,Female,nh,1
9,87,other,Female,nh,12
9,88,other,Female,nh,12
9,89,other,Female,nh,0
9,90,other,Female,nh,13
9,91,other,Female,nh,8
9,92,other,Female,nh,3
9,93,other,Female,nh,12
9,94,other,Female,nh,12
9,95,other,Female,nh,13
9,96,other,Female,nh,7
9,97,other,Female,nh,23
9,98,other,Female,nh,3
9,99,other,Female,nh,10
9,100,other,Female,nh,25
9,105,other,Female,nh,4
9,110,other,Female,nh,3
9,0,other,Male,nh,7
9,1,other,Male,nh,3
9,2,other,Male,nh,4
9,3,other,Male,nh,17
9,4,other,Male,nh,7
9,5,other,Male,nh,7
9,6,other,Male,nh,1
9,7,other,Male,nh,10
9,8,other,Male,nh,7
9,9,other,Male,nh,12
9,10,other,Male,nh,8
9,11,other,Male,nh,8
9,12,other,Male,nh,1
9,13,other,Male,nh,3
9,14,other,Male,nh,8
9,15,other,Male,nh,9
9,16,other,Male,nh,8
9,17,other,Male,nh,7
9,18,other,Male,nh,0
9,19,other,Male,nh,22
9,20,other,Male,nh,4
9,21,other,Male,nh,8
9,22,other,Male,nh,5
9,23,other,Male,nh,24
9,24,other,Male,nh,4
9,25,other,Male,nh,7
9,26,other,Male,nh,10
9,27,other,Male,nh,6
9,28,other,Male,nh,8
9,29,other,Male,nh,7
9,30,other,Male,nh,7
9,31,other,Male,nh,4
9,32,other,Male,nh,2
9,33,other,Male,nh,13
9,34,other,Male,nh,10
9,35,other,Male,nh,3
9,36,other,Male,nh,5
9,37,other,Male,nh,3
9,38,other,Male,nh,2
9,39,other,Male,nh,3
9,40,other,Male,nh,15
9,41,other,Male,nh,1
9,42,other,Male,nh,4
9,43,other,Male,nh,1
9,44,other,Male,nh,16
9,45,other,Male,nh,13
9,46,other,Male,nh,19
9,47,other,Male,nh,8
9,48,other,Male,nh,2
9,49,other,Male,nh,8
9,50,other,Male,nh,2
9,51,other,Male,nh,3
9,52,other,Male,nh,5
9,53,other,Male,nh,12
9,54,other,Male,nh,8
9,55,other,Male,nh,12
9,56,other,Male,nh,4
9,57,other,Male,nh,8
9,58,other,Male,nh,11
9,59,other,Male,nh,1
9,60,other,Male,nh,18
9,61,other,Male,nh,6
9,62,other,Male,nh,3
9,63,other,Male,nh,1
9,64,other,Male,nh,3
9,65,other,Male,nh,15
9,66,other,Male,nh,8
9,67,other,Male,nh,18
9,68,other,Male,nh,5
9,69,other,Male,nh,6
9,70,other,Male,nh,2
9,71,other,Male,nh,5
9,72,other,Male,nh,4
9,73,other,Male,nh,24
9,74,other,Male,nh,2
9,75,other,Male,nh,6
9,76,other,Male,nh,0
9,77,other,Male,nh,1
9,78,other,Male,nh,13
9,79,other,Male,nh,8
9,80,other,Male,nh,4
9,81,other,Male,nh,6
9,82,other,Male,nh,16
9,83,other,Male,nh,7
9,84,other,Male,nh,9
9,85,other,Male,nh,4
9,86,other,Male,nh,29
9,87,other,Male,nh,1
9,88,other,Male,nh,16
9,89,other,Male,nh,4
9,90,other,Male,nh,1
9,91,other,Male,nh,6
9,92,other,Male,nh,11
9,93,other,Male,nh,9
9,94,other,Male,nh,8
9,95,other,Male,nh,5
9,96,other,Male,nh,10
9,97,other,Male,nh,20
9,98,other,Male,nh,9
9,99,other,Male,nh,9
9,100,other,Male,nh,12
9,105,other,Male,nh,2
9,110,other,Male,nh,13
9,0,other,Female,nh,4
9,1,other,Female,nh,8
9,2,other,Female,nh,2
9,3,other,Female,nh,1
9,4,other,Female,nh,1
9,5,other,Female,nh,1
9,6,other,Female,nh,1
9,7,other,Female,nh,0
9,8,other,Female,nh,7
9,9,other,Female,nh,12
9,10,other,Female,nh,3
9,11,other,Female,nh,26
9,12,other,Female,nh,11
9,13,other,Female,nh,6
9,14,other,Female,nh,9
9,15,other,Female,nh,8
9,16,other,Female,nh,3
9,17,other,Female,nh,17
9,18,other,Female,nh,10
9,19,other,Female,nh,16
9,20,other,Female,nh,6
9,21,other,Female,nh,10
9,22,other,Female,nh,1
9,23,other,Female,nh,3
9,24,other,Female,nh,19
9,25,other,Female,nh,7
9,26,other,Female,nh,12
9,27,other,Female,nh,1
9,28,other,Female,nh,15
9,29,other,Female,nh,1
9,30,other,Female,nh,0
9,31,other,Female,nh,3
9,32,other,Female,nh,10
9,33,other,Female,nh,8
9,34,other,Female,nh,2
9,35,other,Female,nh,5
9,36,other,Female,nh,3
9,37,other,Female,nh,4
9,38,other,Female,nh,2
9,39,other,Female,nh,10
9,40,other,Female,nh,5
9,41,other,Female,nh,5
9,42,other,Female,nh,2
9,43,other,Female,nh,8
9,44,other,Female,nh,1
9,45,other,Female,nh,6
9,46,other,Female,nh,6
9,47,other,Female,nh,11
9,48,other,Female,nh,12
9,49,other,Female,nh,8
9,50,other,Female,nh,5
9,51,other,Female,nh,2
9,52,other,Female,nh,3
9,53,other,Female,nh,15
9,54,other,Female,nh,1
9,55,other,Female,nh,2
9,56,other,Female,nh,20
9,57,other,Female,nh,10
9,58,other,Female,nh,22
9,59,other,Female,nh,20
9,60,other,Female,nh,6
9,61,other,Female,nh,4
9,62,other,Female,nh,18
9,63,other,Female,nh,10
9,64,other,Female,nh,22
9,65,other,Female,nh,9
9,66,other,Female,nh,6
9,67,other,Female,nh,12
9,68,other,Female,nh,1
9,69,other,Female,nh,0
9,70,other,Female,nh,5
9,71,other,Female,nh,13
9,72,other,Female,nh,4
9,73,other,Female,nh,18
9,74,other,Female,nh,9
9,75,other,Female,nh,6
9,76,other,Female,nh,2
9,77,other,Female,nh,12
9,78,other,Female,nh,5
9,79,other,Female,nh,4
9,80,other,Female,nh,1
9,81,other,Female,nh,1
9,82,other,Female,nh,9
9,83,other,Female,nh,14
9,84,other,Female,nh,4
9,85,other,Female,nh,7
9,86,other,Female,nh,3
9,87,other,Female,nh,2
9,88,other,Female,nh,13
9,89,other,Female,nh,3
9,90,other,Female,nh,6
9,91,other,Female,nh,14
9,92,other,Female,nh,19
9,93,other,Female,nh,3
9,94,other,Female,nh,9
9,95,other,Female,nh,13
9,96,other,Female,nh,4
9,97,other,Female,nh,5
9,98,other,Female,nh,10
9,99,other,Female,nh,5
9,100,other,Female,nh,2
9,105,other,Female,nh,14
9,110,other,Female,nh,11
9,0,other,Male,nh,1
9,1,other,Male,nh,3
9,2,other,Male,nh,3
9,3,other,Male,nh,3
9,4,other,Male,nh,14
9,5,other,Male,nh,13
9,6,other,Male,nh,15
9,7,other,Male,nh,12
9,8,other,Male,nh,3
9,9,other,Male,nh,3
9,10,other,Male,nh,23
9,11,other,Male,nh,13
9,12,other,Male,nh,4
9,13,other,Male,nh,5
9,14,other,Male,nh,17
9,15,other,Male,nh,11
9,16,other,Male,nh,2
9,17,other,Male,nh,5
9,18,other,Male,nh,0
9,19,other,Male,nh,5
9,20,other,Male,nh,5
9,21,other,Male,nh,6
9,22,other,Male,nh,13
9,23,other,Male,nh,5
9,24,other,Male,nh,17
9,25,other,Male,nh,5
9,26,other,Male,nh,0
9,27,other,Male,nh,3
9,28,other,Male,nh,4
9,29,other,Male,nh,14
9,30,other,Male,nh,22
9,31,other,Male,nh,5
9,32,other,Male,nh,7
9,33,other,Male,nh,4
9,34,other,Male,nh,12
9,35,other,Male,nh,16
9,36,other,Male,nh,11
9,37,other,Male,nh,2
9,38,other,Male,nh,2
9,39,other,Male,nh,16
9,40,other,Male,nh,2
9,41,other,Male,nh,16
9,42,other,Male,nh,2
9,43,other,Male,nh,7
9,44,other,Male,nh,20
9,45,other,Male,nh,5
9,46,other,Male,nh,11
9,47,other,Male,nh,6
9,48,other,Male,nh,9
9,49,other,Male,nh,11
9,50,other,Male,nh,4
9,51,other,Male,nh,9
9,52,other,Male,nh,4
9,53,other,Male,nh,1
9,54,other,Male,nh,3
9,55,other,Male,nh,1
9,56,other,Male,nh,12
9,57,other,Male,nh,8
9,58,other,Male,nh,10
9,59,other,Male,nh,4
9,60,other,Male,nh,1
9,61,other,Male,nh,4
9,62,other,Male,nh,3
9,63,other,Male,nh,1
9,64,other,Male,nh,10
9,65,other,Male,nh,1
9,66,other,Male,nh,5
9,67,other,Male,nh,5
9,68,other,Male,nh,3
9,69,other,Male,nh,2
9,70,other,Male,nh,6
9,71,other,Male,nh,17
9,72,other,Male,nh,8
9,73,other,Male,nh,12
9,74,other,Male,nh,2
9,75,other,Male,nh,8
9,76,other,Male,nh,9
9,77,other,Male,nh,1
9,78,other,Male,nh,1
9,79,other,Male,nh,4
9,80,other,Male,nh,24
9,81,other,Male,nh,5
9,82,other,Male,nh,11
9,83,other,Male,nh,1
9,84,other,Male,nh,1
9,85,other,Male,nh,13
9,86,other,Male,nh,1
9,87,other,Male,nh,11
9,88,other,Male,nh,0
9,89,other,Male,nh,5
9,90,other,Male,nh,10
9,91,other,Male,nh,4
9,92,other,Male,nh,16
9,93,other,Male,nh,8
9,94,other,Male,nh,4
9,95,other,Male,nh,11
9,96,other,Male,nh,7
9,97,other,Male,nh,14
9,98,other,Male,nh,9
9,99,other,Male,nh,12
9,100,other,Male,nh,0
9,105,other,Male,nh,0
9,110,other,Male,nh,5
9,0,other,Female,nh,2
9,1,other,Female,nh,14
9,2,other,Female,nh,1
9,3,other,Female,nh,12
9,4,other,Female,nh,18
9,5,other,Female,nh,18
9,6,other,Female,nh,8
9,7,other,Female,nh,6
9,8,other,Female,nh,5
9,9,other,Female,nh,13
9,10,other,Female,nh,10
9,11,other,Female,nh,11
9,12,other,Female,nh,9
9,13,other,Female,nh,8
9,14,other,Female,nh,11
9,15,other,Female,nh,9
9,16,other,Female,nh,5
9,17,other,Female,nh,2
9,18,other,Female,nh,11
9,19,other,Female,nh,10
9,20,other,Female,nh,9
9,21,other,Female,nh,25
9,22,other,Female,nh,2
9,23,other,Female,nh,1
9,24,other,Female,nh,9
9,25,other,Female,nh,6
9,26,other,Female,nh,9
9,27,other,Female,nh,13
9,28,other,Female,nh,8
9,29,other,Female,nh,7
9,30,other,Female,nh,9
9,31,other,Female,nh,6
9,32,other,Female,nh,11
9,33,other,Female,nh,5
9,34,other,Female,nh,12
9,35,other,Female,nh,9
9,36,other,Female,nh,9
9,37,other,Female,nh,10
9,38,other,Female,nh,7
9,39,other,Female,nh,13
9,40,other,Female,nh,23
9,41,other,Female,nh,7
9,42,other,Female,nh,15
9,43,other,Female,nh,3
9,44,other,Female,nh,3
9,45,other,Female,nh,3
9,46,other,Female,nh,9
9,47,other,Female,nh,5
9,48,other,Female,nh,13
9,49,other,Female,nh,2
9,50,other,Female,nh,5
9,51,other,Female,nh,0
9,52,other,Female,nh,1
9,53,other,Female,nh,5
9,54,other,Female,nh,15
9,55,other,Female,nh,17
9,56,other,Female,nh,3
9,57,other,Female,nh,7
9,58,other,Female,nh,5
9,59,other,Female,nh,12
9,60,other,Female,nh,7
9,61,other,Female,nh,3
9,62,other,Female,nh,12
9,63,other,Female,nh,0
9,64,other,Female,nh,7
9,65,other,Female,nh,6
9,66,other,Female,nh,4
9,67,other,Female,nh,16
9,68,other,Female,nh,5
9,69,other,Female,nh,2
9,70,other,Female,nh,4
9,71,other,Female,nh,1
9,72,other,Female,nh,2
9,73,other,Female,nh,14
9,74,other,Female,nh,10
9,75,other,Female,nh,4
9,76,other,Female,nh,12
9,77,other,Female,nh,9
9,78,other,Female,nh,11
9,79,other,Female,nh,3
9,80,other,Female,nh,18
9,81,other,Female,nh,5
9,82,other,Female,nh,6
9,83,other,Female,nh,14
9,84,other,Female,nh,4
9,85,other,Female,nh,3
9,86,other,Female,nh,11
9,87,other,Female,nh,15
9,88,other,Female,nh,11
9,89,other,Female,nh,18
9,90,other,Female,nh,5
9,91,other,Female,nh,13
9,92,other,Female,nh,8
9,93,other,Female,nh,5
9,94,other,Female,nh,8
9,95,other,Female,nh,4
9,96,other,Female,nh,14
9,97,other,Female,nh,5
9,98,other,Female,nh,8
9,99,other,Female,nh,3
9,100,other,Female,nh,15
9,105,other,Female,nh,13
9,110,other,Female,nh,10
10,0,other,Male,nh,6
10,1,other,Male,nh,0
10,2,other,Male,nh,21
10,3,other,Male,nh,1
10,4,other,Male,nh,2
10,5,other,Male,nh,3
10,6,other,Male,nh,2
10,7,other,Male,nh,6
10,8,other,Male,nh,1
10,9,other,Male,nh,9
10,10,other,Male,nh,3
10,11,other,Male,nh,25
10,12,other,Male,nh,4
10,13,other,Male,nh,12
10,14,other,Male,nh,9
10,15,other,Male,nh,1
10,16,other,Male,nh,0
10,17,other,Male,nh,8
10,18,other,Male,nh,2
10,19,other,Male,nh,13
10,20,other,Male,nh,16
10,21,other,Male,nh,1
10,22,other,Male,nh,2
10,23,other,Male,nh,8
10,24,other,Male,nh,6
10,25,other,Male,nh,2
10,26,other,Male,nh,9
10,27,other,Male,nh,8
10,28,other,Male,nh,14
10,29,other,Male,nh,8
10,30,other,Male,nh,0
10,31,other,Male,nh,11
10,32,other,Male,nh,7
10,33,other,Male,nh,11
10,34,other,Male,nh,9
10,35,other,Male,nh,7
10,36,other,Male,nh,1
10,37,other,Male,nh,27
10,38,other,Male,nh,7
10,39,other,Male,nh,8
10,40,other,Male,nh,14
10,41,other,Male,nh,5
10,42,other,Male,nh,2
10,43,other,Male,nh,2
10,44,other,Male,nh,9
10,45,other,Male,nh,0
10,46,other,Male,nh,6
10,47,other,Male,nh,9
10,48,other,Male,nh,2
10,49,other,Male,nh,3
10,50,other,Male,nh,3
10,51,other,Male,nh,3
10,52,other,Male,nh,2
10,53,other,Male,nh,10
10,54,other,Male,nh,11
10,55,other,Male,nh,9
10,56,other,Male,nh,4
10,57,other,Male,nh,5
10,58,other,Male,nh,3
10,59,other,Male,nh,12
10,60,other,Male,nh,13
10,61,other,Male,nh,7
10,62,other,Male,nh,3
10,63,other,Male,nh,2
10,64,other,Male,nh,11
10,65,other,Male,nh,3
10,66,other,Male,nh,7
10,67,other,Male,nh,11
10,68,other,Male,nh,10
10,69,other,Male,nh,13
10,70,other,Male,nh,6
10,71,other,Male,nh,2
10,72,other,Male,nh,1
10,73,other,Male,nh,12
10,74,other,Male,nh,14
10,75,other,Male,nh,20
10,76,other,Male,nh,1
10,77,other,Male,nh,26
10,78,other,Male,nh,2
10,79,other,Male,nh,8
10,80,other,Male,nh,2
10,81,other,Male,nh,11
10,82,other,Male,nh,5
10,83,other,Male,nh,16
10,84,other,Male,nh,2
10,85,other,Male,nh,4
10,86,other,Male,nh,0
10,87,other,Male,nh,15
10,88,other,Male,nh,3
10,89,other,Male,nh,1
10,90,other,Male,nh,13
10,91,other,Male,nh,9
10,92,other,Male,nh,6
10,93,other,Male,nh,16
10,94,other,Male,nh,6
10,95,other,Male,nh,5
10,96,other,Male,nh,2
10,97,other,Male,nh,16
10,98,other,Male,nh,1
10,99,other,Male,nh,0
10,100,other,Male,nh,2
10,105,other,Male,nh,1
10,110,other,Male,nh,0
